episode,reward
454,6.308423821506666
455,4.270339554455606
456,2.1988688687234625
457,1.8631104975430646
458,6.2853831213172064
459,2.7043426991726918
460,4.685227393220744
461,3.663088961153911
462,0.6824939426577442
463,6.25342703394918
464,6.335106878742938
465,4.819552946699142
466,4.2390416419737535
467,8.361240207462615
468,2.269091359241556
469,8.299607893632393
470,2.232251280442978
471,2.3011430152057386
472,8.149482427401853
473,5.773944577417202
474,4.337564107505807
475,6.771735845183172
476,3.1420568173029495
477,4.389601187521635
478,2.2391468516533948
479,7.804334546146413
480,8.410937548814358
481,4.312987812606901
482,4.256348651982526
483,4.73683649274575
484,8.232255950705463
485,4.2998503422009575
486,2.312254196556178
487,2.0256504045169645
488,1.795176484111767
489,1.781769705357188
490,8.337316514227828
491,2.3171537167932965
492,2.3229700863607206
493,8.322458449708355
494,6.039346523818876
495,0.1884969678099484
496,6.849423745517513
497,5.80228354640417
498,6.178689251033115
499,6.195352868743126
500,6.1421214237622275
501,2.754599115568138
502,8.269716796404502
503,3.6681369069875283
504,0.34882681675515004
505,4.16838947734495
506,6.740740356762707
507,8.243415780694058
508,7.792994349728604
509,6.731201153903661
510,8.328982254983101
511,6.766020050151079
512,8.3274803392693
513,2.2223953114657338
514,6.239195647337371
515,6.207350197388026
516,3.1486748054743625
517,6.215805270607229
518,3.804404874089885
519,4.209475179332539
520,8.665000335969763
521,3.316340770696101
522,1.6089952426688536
523,6.202005515474609
524,5.679473716362755
525,3.2401585021729904
526,6.342053605927475
527,8.215751930043686
528,5.761707216230959
529,7.376557170477308
530,1.9912679363001018
531,6.3824088671559895
532,2.3919160703783944
533,3.3667573818589362
534,7.758435362692341
535,0.21637404328252086
536,4.166277791792579
537,6.258116776119488
538,8.22002079522056
539,-2.2251898976030775
540,4.778599690882254
541,4.700676932233572
542,4.218343013110397
543,8.309713178673622
544,5.305875491571736
545,6.735385816219394
546,6.281956898217977
547,6.203729459414607
548,2.3442602280731615
549,4.403632226396056
550,4.413832085616523
551,0.17624436886636974
552,4.793630031464361
553,1.4516765149078301
554,7.794332563480364
555,2.8353698520213744
556,6.778366242153464
557,6.144204591391808
558,6.238947609931237
559,2.2109307214934657
560,3.248640589986697
561,3.6876329766461766
562,4.369909905192656
563,8.276882339300702
564,2.1386700450284613
565,6.172970169876183
566,5.7470651624718805
567,5.279101709793922
568,3.6564060646216077
569,4.247630427973143
570,4.320320000384307
571,5.691959233950006
572,-1.6861313232463793
573,6.386239658858743
574,6.776946050529342
575,2.7617193590420035
576,4.586125913111484
577,3.3348322842632516
578,6.277792340354596
579,3.7921425278249563
580,1.7296555878856918
581,-0.30343974304335286
582,4.298638133162647
583,6.219233888765204
584,-0.3503190747957037
585,5.3191647410845135
586,6.785429254356481
587,3.0903996969151075
588,-2.7327956332145344
589,4.882319614206541
590,8.190072840770918
591,1.1097314580181696
592,5.792687827254142
593,1.9782767564347432
594,6.08317669313551
595,2.4673218168003563
596,2.3252448697501573
597,8.795003520428029
598,4.849991514671704
599,6.292036090756712
600,2.15320829167619
601,3.7863879188366756
602,2.322060601357106
603,-2.7208794283795728
604,4.269380230716671
605,-2.2815869793435826
606,6.391211175505071
607,2.2805121620085176
608,6.9124720266271
609,6.220792749395725
610,2.348090450639714
611,2.18889823980998
612,4.208248287085786
613,6.370684968416767
614,6.745459572790895
615,8.701388451814335
616,2.632011754614739
617,1.6842370158349425
618,6.163121956617012
619,1.4192444893019855
620,4.696841492356016
621,0.35256709297457833
622,-1.2599148433382203
623,7.796319452331151
624,5.219490743350168
625,2.752530314910517
626,8.238519216237684
627,4.22637524689597
628,6.6883651081407365
629,0.19601140039540188
630,2.242643024001252
631,4.217973800090031
632,3.9213981329401992
633,7.839501492861546
634,3.751211960356716
635,4.17435886201877
636,4.727717669080304
637,6.218478898269806
638,8.161891393282946
639,6.32450786419639
640,6.128946351505272
641,5.385592355948184
642,6.26988189271461
643,5.9648570503705365
644,4.1913166011883085
645,6.7248779125932
646,2.17856657076663
647,6.2917964721420265
648,2.7244975503438176
649,7.811238502115712
650,4.157473004008679
651,4.668917028671183
652,3.7515283299231084
653,6.290408418522053
654,4.257455289752358
655,4.367356479787532
656,4.180132197209793
657,2.3484769518036916
658,8.337931609875369
659,4.765058417783712
660,3.173667173505912
661,4.415554869570876
662,6.292775130818879
663,6.253695268180675
664,2.430118527942036
665,6.208794474630851
666,6.472789828234465
667,4.2730255102199655
668,1.7247259878767607
669,4.335699145691313
670,3.592296807298732
671,6.225247530087013
672,6.3127146701170505
673,6.394022269817978
674,4.2973237105748545
675,1.822964774644179
676,-1.7745244198435026
677,6.234993812222307
678,4.216898379536732
679,6.2629462825645446
680,4.2434596106596345
681,6.281109856744177
682,-0.08654038355745475
683,6.300457664104836
684,6.639116158575283
685,6.226371560836196
686,4.388458965968
687,8.299934987484958
688,0.12063131177862174
689,6.173277278876652
690,8.181804155196772
691,8.25200670151889
692,4.695331284906663
693,5.13371764656887
694,4.251855387868181
695,4.33945590381342
696,6.314348195525395
697,2.219309436794833
698,6.176408416347358
699,2.8674728499969113
700,6.151664108422719
701,4.255750528789331
702,6.122568564979628
703,8.759766143087923
704,6.27255371355976
705,2.249606234824656
706,3.196571472662873
707,3.7718329400873656
708,-1.759867751196173
709,7.288781567229619
710,4.245105484814259
711,4.3475270076090915
712,4.245802510463301
713,1.7049682653273
714,6.122614173220146
715,4.191601583976684
716,2.1385657080666256
717,3.930092489147005
718,3.2134136063159247
719,7.728833921474995
720,8.156036395580957
721,6.272994047358773
722,6.296428475538194
723,2.614698196965945
724,6.307301624772172
725,3.838462440109636
726,4.171106219268073
727,-1.8140324868264914
728,-3.3939113852409375
729,5.8521341152083854
730,-5.729038256521895
731,3.656369285575116
732,4.202279385440761
733,1.822327717758891
734,3.649385540378929
735,1.612969268337355
736,4.30370246736887
737,6.246268840483892
738,0.301987141066244
739,6.119511331711184
740,2.3736831672190095
741,6.212644406239216
742,3.7132294976777116
743,8.22631577657309
744,4.162884898788859
745,5.714900867911045
746,6.3067163868211535
747,6.334671158425998
748,6.3800003668282415
749,4.344001368825041
750,6.331764959927237
751,-2.1925691048926668
752,5.885917183224085
753,8.329389498055995
754,0.3247098265159064
755,1.7750235885167198
756,5.3290870644837085
757,5.755970865494741
758,2.784313806893571
759,6.2843707897807555
760,4.30880802659359
761,8.314437177534554
762,4.182413997427402
763,4.227819647800755
764,5.836073972002357
765,6.230012490429275
766,1.6644651843780907
767,3.778391192372635
768,5.9377915822131015
769,3.8254132288432183
770,4.191682596711631
771,3.7578490258442825
772,6.188421670080801
773,4.30578865976817
774,4.7328470832146285
775,9.181900741437735
776,6.33365273016546
777,-0.7225564266174771
778,4.4943384956569785
779,4.217361237277127
780,3.7659849126405303
781,2.417734126660783
782,6.00016868940725
783,6.320112793822961
784,4.149708842968361
785,2.3202480465886612
786,2.1485966115210617
787,8.136057149275947
788,8.177206674407302
789,8.372011246076042
790,6.232895860835202
791,3.3436449571814775
792,4.164810519755906
793,4.346727461109737
794,4.258559448503943
795,5.677471202463744
796,4.782439394003264
797,4.128771288281772
798,1.7871622930612863
799,8.19350817358027
800,4.215749177367954
801,5.748178688445073
802,3.6765337211757254
803,4.080235766124557
804,8.24546373620395
805,2.8787717310419314
806,0.7357137806241828
807,6.330449953204118
808,4.304004256382647
809,3.6944210117706424
810,4.271084569853449
811,8.681422969501625
812,2.1103928500496623
813,8.216734960923674
814,2.2637645291037356
815,4.148139692490882
816,4.102784733181786
817,4.355079762065688
818,3.326766120283834
819,0.2891501566782566
820,5.127651206549462
821,-0.447978097622848
822,1.7078696847533135
823,-2.183890777037166
824,4.279186186576456
825,2.3397743186480566
826,8.206607297694669
827,6.6400219065678066
828,5.789090130381343
829,4.195811798549567
830,5.200334898615331
831,3.6816307710295795
832,4.28463236795765
833,4.152657011361822
834,4.293787582299083
835,6.239949993536227
836,6.255224026662954
837,6.919590336583758
838,3.7170285541506005
839,6.3878975948788455
840,8.59745298660158
841,3.7556212353889014
842,5.751486987477979
843,8.255365712545082
844,4.808026140005219
845,8.366338012070376
846,6.241452788451389
847,4.253194662284942
848,2.3859609375123334
849,4.236758127106352
850,6.1039683882608715
851,6.350893325512331
852,6.12083802665862
853,7.799764008214403
854,-0.8102748979845902
855,2.2662228059054286
856,3.254893535762144
857,4.282397250229924
858,1.7651279581953783
859,4.212158744147075
860,0.3474874361016731
861,2.245319440341555
862,8.279173561716053
863,5.806477072241632
864,4.248452915981149
865,6.262662036252492
866,2.7351613098453686
867,8.354733826413764
868,6.117834362542056
869,6.103981227205312
870,-0.7489098049745204
871,6.222285106648345
872,5.7017315410888125
873,6.186198516117273
874,3.8748396122114017
875,8.140086344631703
876,8.304687404434118
877,3.3258314873536285
878,8.216701750600636
879,-1.7872736358228152
880,8.78344382923909
881,4.401997544733233
882,6.206114112973326
883,2.224033367413658
884,4.170171270371613
885,3.2317631873506247
886,8.296819386145224
887,7.654481127722407
888,3.677725806577816
889,2.335617036317458
890,4.689860096547419
891,5.69613518986437
892,-1.8934898481903342
893,4.323231408724219
894,4.220935956544559
895,3.6794978182474667
896,2.197893963333321
897,6.239036466440423
898,-2.2953688817688818
899,-0.817473933598778
900,4.822596330046841
901,4.780949610845258
902,3.6421349306569626
903,4.249897291792272
904,6.407498863172835
905,4.177318134895608
906,4.325278681260316
907,8.184803032899648
908,1.6630771261044734
909,4.671582186779084
910,6.174528801839663
911,6.267834339299058
912,6.779460412692659
913,4.269779310167546
914,7.594825935268547
915,8.104717942910346
916,4.199290860875141
917,1.8527257830282626
918,2.2435054589894334
919,8.716764388889235
920,4.178090976514197
921,6.263020072065734
922,4.646000891305453
923,2.740754197941582
924,3.2539176330396975
925,6.687530750575613
926,3.744362824308897
927,6.423612913438942
928,6.287739102548915
929,6.64996587834384
930,4.224356031656625
931,1.6381117178069606
932,6.2584956609057265
933,6.253600055570415
934,2.1831288683642187
935,6.1848395134710685
936,0.17092323105485052
937,5.866669729851246
938,3.9345931698257033
939,5.832279611425184
940,1.837590969841206
941,8.337912869272852
942,2.2779725329485703
943,4.282698250783103
944,4.28923688153542
945,2.109479139841829
946,6.155533719731897
947,6.708966884974567
948,-0.611811613770866
949,6.122559433410094
950,4.216218276790498
951,6.325071898091082
952,3.7832590615363735
953,6.362783151156832
954,5.719920121614546
955,6.196123465311404
956,4.239765228491288
957,6.757305726802716
958,4.270409876723055
959,2.3224286916806545
960,4.320403812447211
961,8.651256766963195
962,7.25030260324296
963,6.3602243894453245
964,6.242917680784599
965,8.732239531027256
966,1.6819731086950078
967,6.74951540279323
968,5.3652576038157
969,2.2417809470451235
970,4.361447580167699
971,6.317071389296373
972,4.187538954674265
973,4.240500467110705
974,6.366050237845712
975,6.1637591138128744
976,4.127010053292485
977,8.359200253633947
978,3.7432394970643363
979,4.369280402231525
980,1.751117880862124
981,5.738036542620082
982,8.649581854163651
983,2.713668917345642
984,8.214318120029699
985,2.799463400881633
986,5.749424647189717
987,2.2109960431470017
988,6.2740473727014
989,3.6495256311410893
990,2.2326923200480238
991,5.313434117875238
992,6.371964056855829
993,6.82535009479465
994,4.260639314716135
995,6.271668484942094
996,-0.31500393184289066
997,2.2148384791140994
998,0.33660176466771463
999,1.7091302849095136
1000,3.6647033087782033
1001,6.05783955457298
1002,5.909434398269789
1003,4.267072419232679
1004,2.2271163041084403
1005,-2.765067454902555
1006,4.202058662695352
1007,4.332353984820801
1008,0.23113862151437425
1009,4.158259232459169
1010,2.3250863299110742
1011,2.2618984206164487
1012,1.7827311171840705
1013,6.119426152455612
1014,6.1502181784800065
1015,1.8432062674645402
1016,0.28466570726454676
1017,2.3325451326343085
1018,0.362436028123968
1019,6.227843209470768
1020,6.160047461407476
1021,3.177371247316347
1022,1.802675647565609
1023,4.241982661152976
1024,8.35896359946627
1025,5.162997640338683
1026,6.381531936548403
1027,8.272323772718185
1028,6.321552918455438
1029,-2.3458761400999233
1030,8.200293888493016
1031,1.8830069020001408
1032,5.900037631905192
1033,5.8510840237114
1034,8.153097530046956
1035,5.182264725203476
1036,0.16105683221334866
1037,8.217897045638697
1038,3.8549232496380994
1039,3.806936970954143
1040,3.795253589039011
1041,6.278303294625299
1042,1.6755323392408101
1043,6.310127891083613
1044,6.853406107053662
1045,-4.84638010566076
1046,4.803443696352688
1047,3.654891322194594
1048,6.238503860607978
1049,-1.8551254542892721
1050,4.382538081928754
1051,6.3049254647844934
1052,5.755580029718647
1053,6.274356660233635
1054,6.229814323050594
1055,6.242490354526182
1056,4.2679436231472545
1057,2.5898410173945705
1058,6.292154708137011
1059,6.2960836495203845
1060,0.29954005815056217
1061,7.720488874377444
1062,4.312753869826642
1063,3.8530709332299424
1064,2.234600139455992
1065,6.1764674104380255
1066,-2.1372859245175846
1067,8.25659285553029
1068,2.366376329621633
1069,4.168029034864711
1070,4.363409217954519
1071,3.765849107864063
1072,7.736976592513932
1073,4.294485467877235
1074,7.7179569397075225
1075,3.756458957868278
1076,8.23323377066379
1077,6.134400681898914
1078,3.7537113898342147
1079,4.079547428678393
1080,4.327949339249806
1081,5.72163619182878
1082,6.3142338991307945
1083,3.1839701046259306
1084,4.737146273659093
1085,0.10979963143882854
1086,4.3959386432926175
1087,6.315733596172413
1088,1.7639119722077996
1089,0.7551175208714573
1090,6.213784462494467
1091,4.329245904521923
1092,0.30626502511199205
1093,6.322696918365619
1094,6.175190794717403
1095,8.224169085063211
1096,7.756343347681909
1097,6.194022643289828
1098,2.1411370869902537
1099,2.318339211804907
1100,2.3526751054444035
1101,8.266390127226094
1102,2.2932694139139986
1103,6.264895264173212
1104,8.08570012396401
1105,6.442699168743559
1106,4.155872182879163
1107,6.194590121037002
1108,8.175122692141992
1109,7.5109956835407745
1110,6.628616773617581
1111,6.2045336554347434
1112,4.288210802530367
1113,2.130494897649279
1114,6.0861756690367415
1115,6.186299448979342
1116,7.762601774128493
1117,6.351891899851
1118,2.2293756000719935
1119,6.318031145250216
1120,6.313816478213689
1121,4.142253381888022
1122,2.1294574449114383
1123,6.29493490293921
1124,1.6743328085624
1125,6.172296009632004
1126,4.291921075227077
1127,2.287936803409579
1128,6.221315745785731
1129,5.842620071170162
1130,2.311714754045654
1131,2.800110900401311
1132,1.7606270704826306
1133,2.357417853888627
1134,0.24579199813970976
1135,8.357612691421204
1136,4.3831076510183
1137,2.4359770988964295
1138,4.617765339581744
1139,4.199914915495439
1140,6.333536947885286
1141,2.2193838055012103
1142,4.760675882035431
1143,2.285836208476892
1144,-0.33134305356401594
1145,8.229898388359707
1146,4.304213506560592
1147,6.258223801427846
1148,6.191258317419317
1149,4.366188566800088
1150,4.259963556927808
1151,0.2886203676596788
1152,8.861999134188528
1153,4.306853924547541
1154,4.232600491909854
1155,4.322053966225346
1156,4.321847574192393
1157,-0.7605562806675621
1158,1.8158639116390303
1159,6.296124570158282
1160,4.6829994082335995
1161,5.736484709237828
1162,7.778568163210562
1163,8.227477022530758
1164,4.2042455381653046
1165,1.781605787198943
1166,4.6718043071384185
1167,8.67678048423114
1168,4.154123295030418
1169,2.1736098761685736
1170,6.146120615712777
1171,2.327544058266873
1172,6.672518070212742
1173,-1.7489068552899558
1174,6.703451570505489
1175,4.276587754810657
1176,4.40306305970108
1177,0.22426771870513074
1178,3.8481210766572906
1179,0.24946315134039476
1180,4.344282964132158
1181,-0.2011211501605178
1182,0.12278641176687766
1183,1.7419220050951076
1184,3.6340108485579785
1185,-0.4046632065988902
1186,2.217916629530136
1187,3.6080146624884324
1188,2.150845735472915
1189,4.138147767885753
1190,8.634690730147913
1191,3.795000820090444
1192,2.0937071072325724
1193,4.241823408104976
1194,-3.242686323208714
1195,6.237654680026508
1196,1.3924608441911777
1197,6.159501607280897
1198,3.315053631597827
1199,2.2444243246825923
1200,6.302961064615647
1201,8.316567778018626
1202,8.661594005837603
1203,2.3674890396379444
1204,8.333927846050603
1205,6.181511800544106
1206,6.294932725258706
1207,2.095654065400341
1208,6.764189781799001
1209,1.2953222388254377
1210,2.372886017617613
1211,6.207074614212925
1212,6.707852666570227
1213,8.684106601183814
1214,-1.664230428493245
1215,8.358242942789275
1216,6.27683293108914
1217,-0.20881363394675767
1218,0.20473531111430554
1219,7.7190872631732415
1220,8.210641455315944
1221,4.805104032496154
1222,4.610973072951333
1223,3.6535096062965877
1224,0.26952699062548546
1225,4.147797648341026
1226,6.220579825759989
1227,4.3200075704179755
1228,6.308809377873273
1229,2.2743623912377497
1230,4.11382865711499
1231,6.318694312728902
1232,1.77375428354292
1233,2.120548286956891
1234,4.29784802286211
1235,4.833206834961711
1236,4.061702902342984
1237,8.206910551943452
1238,0.22334538840307694
1239,6.243804639694735
1240,6.2481901614684645
1241,4.191910815402098
1242,6.275019768608126
1243,2.259981326251861
1244,5.653823000457427
1245,5.21423833634873
1246,2.6928681826152205
1247,6.3091122379964375
1248,6.254360798785766
1249,4.3032665201091564
1250,4.3344172820743605
1251,2.235642756124083
1252,5.255979616003891
1253,6.766130437373576
1254,0.277015648046273
1255,6.281559543614056
1256,4.245064006101947
1257,4.181111729356081
1258,1.727069372149044
1259,1.7303463976747466
1260,0.770343401562469
1261,1.2118084735995893
1262,8.10391652034086
1263,6.777919411463777
1264,6.1489172141981125
1265,6.150000675191712
1266,4.137199102780793
1267,6.238196864119967
1268,0.33525672634537906
1269,6.116296884403284
1270,6.3852250848772885
1271,0.23771015704102383
1272,8.787010452986417
1273,4.156376954962144
1274,0.24157737717304095
1275,4.275194146856822
1276,1.7986719555090347
1277,6.264565161316555
1278,0.29389244426073957
1279,6.361609914036128
1280,6.255545798783781
1281,7.861740940700141
1282,4.18268519599739
1283,4.1574547200690875
1284,2.2086796203184385
1285,4.24263260148564
1286,0.44473428207714094
1287,6.321173585692726
1288,8.168657711589601
1289,2.2513947583583476
1290,4.3533401901074695
1291,3.7421585444549734
1292,8.168304577015823
1293,4.350359602971455
1294,6.189586235127684
1295,4.227188609611978
1296,8.40106055070146
1297,2.3464060406353044
1298,3.6565654035293553
1299,2.176307753297463
1300,1.6957349713744903
1301,3.876833298737651
1302,-2.218086511190859
1303,6.666747303830496
1304,4.23694406398841
1305,8.348963065416891
1306,4.439385293519269
1307,3.2061816275502384
1308,4.1620243473251906
1309,4.254636272082385
1310,6.191435698743858
1311,4.145120645935852
1312,5.709025315468594
1313,4.098760447282769
1314,5.793412573337759
1315,6.2078497591994015
1316,6.233875725867954
1317,8.28056081648611
1318,8.387055406108752
1319,8.100906246366085
